Cultivar,Genus,Species,Common_Name,Scientific_Name,Location_Type,X,Y,NEIGH_NAME
,,,,,,-122.91122717239,49.2078072526114,Queens Park
,,,,,,-122.903450051726,49.2263213510286,Victory Heights
,,,,,,-122.894680117346,49.2186997748285,Glenbrooke South
,,,,,,-122.893331253202,49.2187330915709,Glenbrooke South
,,,,,,-122.893679805731,49.2175770277608,Glenbrooke South
,,,,,,-122.909806809528,49.208764437794,Queens Park
,,,,,,-122.909628633427,49.2088630686239,Queens Park
,,,,,,-122.90937228923,49.2089985284599,Queens Park
,,,,,,-122.90913410937,49.209131621861,Queens Park
,,,,,,-122.893661071866,49.2176305603054,Glenbrooke South
,,,,,,-122.908109491492,49.208761612159,Queens Park
,,,,,,-122.907903641706,49.2086007977071,Queens Park
,,,,,,-122.893622173302,49.2177682673797,Glenbrooke South
,,,,,,-122.894635884379,49.2188174826547,Glenbrooke South
,,,,,,-122.896001750413,49.2200361553526,Glenbrooke South
,,,,,,-122.89607486912,49.2198207681497,Glenbrooke South
,,,,,,-122.898467233637,49.2211394403287,Sapperton
,,,,,,-122.898111555091,49.221129105521,Sapperton
,,,,,,-122.898111822906,49.2209988317251,Sapperton
,,,,,,-122.898463691337,49.2210016467339,Sapperton
,,,,,,-122.893595184683,49.2178577905111,Glenbrooke South
,,,,,,-122.897651942696,49.2214418579126,Sapperton
,,,,,,-122.893420984921,49.2184002709091,Glenbrooke South
,,,,,,-122.893508731965,49.2181456919484,Glenbrooke South
,,,,,,-122.897644039946,49.2215646084837,Sapperton
,,,,,,-122.893699026076,49.2175092156562,Glenbrooke South
,,,,,,-122.907815383329,49.208691167762,Queens Park
,,,,,,-122.909400304138,49.2199918287573,Glenbrooke North
,,,,,,-122.893727842416,49.2174137438002,Glenbrooke South
,,,,,,-122.897051483977,49.2214287984194,Sapperton
,,,,,,-122.896665154537,49.22144348457,Sapperton
,,,,,,-122.896664882915,49.2215737583499,Sapperton
,,,,,,-122.893750680114,49.2173533723093,Glenbrooke South
,,,,,,-122.896259501157,49.221553352635,Sapperton
,,,,,,-122.896271222833,49.2214356159534,Sapperton
,,,,,,-122.893462625693,49.2182554268953,Glenbrooke South
,,,,,,-122.897593578235,49.2219228175309,Sapperton
,,,,,,-122.897604788204,49.2220505962967,Sapperton
,,,,,,-122.897994932667,49.2220434250223,Sapperton
,,,,,,-122.907646731046,49.2085506120422,Queens Park
,,,,,,-122.898365935568,49.2220437520387,Sapperton
,,,,,,-122.898381528375,49.2219009658306,Sapperton
,,,,,,-122.89802197334,49.2219131748858,Sapperton
,,,,,,-122.898369098866,49.2223669342043,Sapperton
,,,,,,-122.897956055386,49.222349033789,Sapperton
,,,,,,-122.897577382562,49.2223562142047,Sapperton
,,,,,,-122.896369571066,49.2221416881989,Sapperton
,,,,,,-122.897103943532,49.2231314753588,Sapperton
,,,,,,-122.895887474203,49.222618842387,Sapperton
,,,,,,-122.907708687987,49.2084411816673,Queens Park
,,,,,,-122.907501645584,49.2084338755899,Queens Park
,,,,,,-122.907494681126,49.2082732194964,Queens Park
,,,,,,-122.907401884537,49.2083623955289,Queens Park
,,,,,,-122.907303954358,49.2082825872096,Queens Park
,,,,,,-122.907376783308,49.2081874448588,Queens Park
,,,,,,-122.907231730713,49.2080540479051,Queens Park
,,,,,,-122.907146475893,49.2079956692178,Queens Park
,,,,,,-122.894348221459,49.2164857131491,Glenbrooke South
,,,,,,-122.895642780059,49.2165750122074,Glenbrooke South
,,,,,,-122.895702358247,49.2164322659532,Glenbrooke South
,,,,,,-122.893441138665,49.2183214521979,Glenbrooke South
,,,,,,-122.895710242623,49.2163207882726,Glenbrooke South
,,,,,,-122.894094827161,49.2163368314088,Glenbrooke South
,,,,,,-122.895695242223,49.216179227701,Glenbrooke South
,,,,,,-122.895680406723,49.2159600029215,Glenbrooke South
,,,,,,-122.895705580898,49.2158097091183,Glenbrooke South
,,,,,,-122.895822318072,49.2166741331363,Glenbrooke South
,,,,,,-122.89588181693,49.2165689654003,Glenbrooke South
,,,,,,-122.911998001723,49.2073913406106,Uptown
,,,,,,-122.895904933331,49.2164875645619,Glenbrooke South
,,,,,,-122.895933836642,49.2163823692201,Glenbrooke South
,,,,,,-122.895747797002,49.2157429221861,Glenbrooke South
,,,,,,-122.911778034038,49.2075054130351,Uptown
,,,,,,-122.911645336153,49.2075683821033,Queens Park
,,,,,,-122.895782385734,49.215661531714,Glenbrooke South
,,,,,,-122.895832279003,49.2155776498473,Glenbrooke South
,,,,,,-122.899787354295,49.2217028740628,Victory Heights
,,,,,,-122.899783838681,49.2215500494471,Victory Heights
,,,,,,-122.899784183158,49.2213796909943,Victory Heights
,,,,,,-122.899795960893,49.2212293857201,Victory Heights
,,,,,,-122.899788185062,49.221292010355,Victory Heights
,,,,,,-122.899780855013,49.221134172952,Victory Heights
,,,,,,-122.899803989943,49.2210414976402,Victory Heights
,,,,,,-122.894144232959,49.2161690859372,Glenbrooke South
,,,,,,-122.894156138446,49.2161232820856,Glenbrooke South
,,,,,,-122.894183218989,49.215989134194,Glenbrooke South
,,,,,,-122.894207013276,49.2159052606054,Glenbrooke South
,,,,,,-122.894220737206,49.2158585651792,Glenbrooke South
,,,,,,-122.894237205717,49.2158023525583,Glenbrooke South
,,,,,,-122.894302142043,49.2155920789403,Glenbrooke South
,,,,,,-122.894451638829,49.2151245446605,Glenbrooke South
,,,,,,-122.899815748653,49.2209012130723,Victory Heights
,,,,,,-122.899800828862,49.2207133050763,Victory Heights
,,,,,,-122.899862186487,49.2206331897119,Victory Heights
,,,,,,-122.899238803578,49.2206126052597,Victory Heights
,,,,,,-122.899193180531,49.2223587365853,Victory Heights
,,,,,,-122.899189666706,49.2222059119702,Victory Heights
,,,,,,-122.899193781837,49.2220631156398,Victory Heights
,,,,,,-122.899205491569,49.221947883845,Victory Heights
,,,,,,-122.899221600175,49.2215495603028,Victory Heights
,,,,,,-122.899218116881,49.2213817045945,Victory Heights
,,,,,,-122.899222277706,49.2212163607336,Victory Heights
,,,,,,-122.899215010608,49.2210284584484,Victory Heights
,,,,,,-122.899219145939,49.2208756413719,Victory Heights
,,,,,,-122.899230920174,49.2207278404226,Victory Heights
,,,,,,-122.91149624961,49.2076551382081,Queens Park
,,,,,,-122.911354443635,49.2077323799887,Queens Park
,,,,,,-122.914564299466,49.215152710791,Queens Park
,,,,,,-122.893382544734,49.2185355981572,Glenbrooke South
,,,,,,-122.893366951312,49.2186060914391,Glenbrooke South
,,,,,,-122.896437627433,49.2225199814657,Sapperton
,,,,,,-122.898320353934,49.2228222867448,Sapperton
,,,,,,-122.898308617605,49.2229500443222,Sapperton
,,,,,,-122.912506689769,49.2073119963686,Uptown
,,,,,,-122.897991386176,49.2228370278066,Sapperton
,,,,,,-122.897979741825,49.2229196912464,Sapperton
,,,,,,-122.897631669008,49.2229243936789,Sapperton
,,,,,,-122.91228308459,49.2074296372327,Uptown
,,,,,,-122.912084923552,49.2075365872349,Uptown
,,,,,,-122.908554748519,49.2152022099244,Glenbrooke South
,,,,,,-122.884260685602,49.2314319663244,Brunette Creek
,,,,,,-122.911850411123,49.2076589792638,Uptown
,,,,,,-122.896628177079,49.2194709265609,Glenbrooke South
,,,,,,-122.896587861889,49.2194437850142,Glenbrooke South
,,,,,,-122.896352422611,49.2182265320571,Glenbrooke South
,,,,,,-122.896818381433,49.2195883779087,Glenbrooke South
,,,,,,-122.904149782133,49.208045813238,Downtown
,,,,,,-122.911575875267,49.2078170397997,Queens Park
,,,,,,-122.897639577185,49.2227991379598,Sapperton
,,,,,,-122.911381353772,49.2079192310656,Queens Park
,,,,,,-122.911203175314,49.2080226246445,Queens Park
,,,,,,-122.910950481829,49.2081521404219,Queens Park
,,,,,,-122.896974028399,49.2228110722011,Sapperton
,,,,,,-122.910721402887,49.2082792946439,Queens Park
,,,,,,-122.910996292202,49.2079272646387,Queens Park
,,,,,,-122.896958411783,49.222963879806,Sapperton
,,,,,,-122.896170547733,49.2229356164262,Sapperton
,,,,,,-122.910745387188,49.2080722523507,Queens Park
,,,,,,-122.896170831165,49.2228003323235,Sapperton
,,,,,,-122.904051616033,49.2080909519705,Downtown
,,,,,,-122.910603574561,49.2081518724539,Queens Park
,,,,,,-122.905271458546,49.2075005264115,Downtown
,,,,,,-122.910490852246,49.2082148556477,Queens Park
,,,,,,-122.905340355406,49.2075636524935,Downtown
,,,,,,-122.910475959487,49.2084159545444,Queens Park
,,,,,,-122.905394764724,49.2076041578989,Downtown
,,,,,,-122.911484130388,49.2168199658362,Queens Park
,,,,,,-122.905460035973,49.2076637116065,Downtown
,,,,,,-122.90564139585,49.2078030899476,Downtown
,,,,,,-122.911605963719,49.216751039259,Queens Park
,,,,,,-122.911796883194,49.2166512251656,Queens Park
,,,,,,-122.911915071732,49.2165882449547,Queens Park
,,,,,,-122.912273279337,49.2163957370322,Queens Park
,,,,,,-122.905761088022,49.2078983884448,Downtown
,,,,,,-122.90582638722,49.2079436619379,Downtown
,,,,,,-122.905878977838,49.2079865448844,Downtown
,,,,,,-122.912344200056,49.2163529508549,Queens Park
,,,,,,-122.902282011022,49.2090396779997,Downtown
,,,,,,-122.901996548168,49.209193541673,Downtown
,,,,,,-122.912426017872,49.2163125530467,Queens Park
,,,,,,-122.912522393501,49.2162566952251,Queens Park
,,,,,,-122.912613313977,49.2162044043216,Queens Park
,,,,,,-122.912735124649,49.2161473763848,Queens Park
,,,,,,-122.89671182666,49.2130106434833,Glenbrooke South
,,,,,,-122.919912325547,49.2190365557875,Glenbrooke North
,,,,,,-122.912589895871,49.2160925267041,Queens Park
,,,,,,-122.912138959576,49.2163349446942,Queens Park
,,,,,,-122.924830969026,49.2200738886696,Glenbrooke North
,,,,,,-122.911915314913,49.2164513945642,Queens Park
,,,,,,-122.911769841827,49.2165345843219,Queens Park
,,,,,,-122.912873327597,49.2160653699985,Queens Park
,,,,,,-122.912944459775,49.215902393179,Queens Park
,,,,,,-122.92475204361,49.2200071967024,Glenbrooke North
,,,,,,-122.913553383684,49.2156850801588,Queens Park
,,,,,,-122.913696999415,49.2156221171415,Queens Park
,,,,,,-122.924683079424,49.2199607424446,Glenbrooke North
,,,,,,-122.924550628128,49.2198505808496,Glenbrooke North
,,,,,,-122.924352615948,49.2198456910471,Glenbrooke North
,,,,,,-122.92443608644,49.2199094106261,Glenbrooke North
,,,,,,-122.924711878571,49.2201374760555,Glenbrooke North
,,,,,,-122.924828007154,49.2202303721068,Glenbrooke North
,,,,,,-122.913989730646,49.2154676355485,Queens Park
,,,,,,-122.914089741652,49.2154093998667,Queens Park
,,,,,,-122.91419884043,49.2153476006216,Queens Park
,,,,,,-122.924400029838,49.2197279118909,Glenbrooke North
,,,,,,-122.924303859373,49.2196528787023,Glenbrooke North
,,,,,,-122.924074991157,49.2196301179784,Glenbrooke North
,,,,,,-122.922529095914,49.2183998197937,Glenbrooke North
,,,,,,-122.922698073959,49.2183808926983,Glenbrooke North
,,,,,,-122.922574697859,49.2182808500664,Glenbrooke North
,,,,,,-122.922476714358,49.2182070041965,Glenbrooke North
,,,,,,-122.922384190693,49.2181272115361,Glenbrooke North
,,,,,,-122.922298915629,49.2180593244269,Glenbrooke North
,,,,,,-122.922289594497,49.2182116387647,Glenbrooke North
,,,,,,-122.922195256251,49.2181306546571,Glenbrooke North
,,,,,,-122.922168283038,49.2179545161735,Glenbrooke North
,,,,,,-122.922012246209,49.2178318403947,Glenbrooke North
,,,,,,-122.921892498814,49.2177365597745,Glenbrooke North
,,,,,,-122.921883176496,49.2178888731878,Glenbrooke North
,,,,,,-122.917905177677,49.2167581957769,Glenbrooke North
,,,,,,-122.917778129993,49.2166902756171,Glenbrooke North
,,,,,,-122.91771788174,49.2168711124722,Glenbrooke North
,,,,,,-122.917567002674,49.2169328852163,Glenbrooke North
,,,,,,-122.917525405496,49.2168221857164,Glenbrooke North
,,,,,,-122.917163567245,49.2170242270077,Glenbrooke North
,,,,,,-122.917363360325,49.217043410416,Glenbrooke North
,,,,,,-122.917159709113,49.21715869465,Glenbrooke North
,,,,,,-122.914337020219,49.2152763031372,Queens Park
,,,,,,-122.91702516354,49.2172288080232,Glenbrooke North
,,,,,,-122.916916303491,49.2171478100559,Glenbrooke North
,,,,,,-122.914457036688,49.2152038019615,Queens Park
,,,,,,-122.915534818179,49.2177949889386,Glenbrooke North
,,,,,,-122.896925326961,49.2223199967517,Sapperton
,,,,,,-122.914633397072,49.2151123020027,Queens Park
,,,,,,-122.914751594036,49.21504098925,Queens Park
,,,,,,-122.913195670182,49.2199185990903,Glenbrooke North
,,,,,,-122.912664238507,49.2196873384133,Glenbrooke North
,,,,,,-122.912718658005,49.2197337888619,Glenbrooke North
,,,,,,-122.912932723646,49.2199065013492,Glenbrooke North
,,,,,,-122.900485330144,49.2146050922364,Glenbrooke South
,,,,,,-122.91303070045,49.2199779751404,Glenbrooke North
,,,,,,-122.913076046988,49.2200184691131,Glenbrooke North
,,,,,,-122.913264724765,49.2201661712011,Glenbrooke North
,,,,,,-122.91338989733,49.2202697953172,Glenbrooke North
,,,,,,-122.914008546077,49.2207593484742,Glenbrooke North
,,,,,,-122.913901504185,49.2206759689205,Glenbrooke North
,,,,,,-122.913811712563,49.2205979561247,Glenbrooke North
,,,,,,-122.913878728121,49.2211377179347,Glenbrooke North
,,,,,,-122.913809774634,49.221090066227,Glenbrooke North
,,,,,,-122.913760809384,49.2210400501526,Glenbrooke North
,,,,,,-122.913653761085,49.2209602396926,Glenbrooke North
,,,,,,-122.913593882609,49.2209173549355,Glenbrooke North
,,,,,,-122.913460862474,49.215614800919,Queens Park
,,,,,,-122.913555405779,49.2155672713855,Queens Park
,,,,,,-122.913494127134,49.2208232697861,Glenbrooke North
,,,,,,-122.91330536362,49.2207219782342,Glenbrooke North
,,,,,,-122.913247283113,49.2206909944908,Glenbrooke North
,,,,,,-122.913833606056,49.2154115892357,Queens Park
,,,,,,-122.913955427836,49.2153462294837,Queens Park
,,,,,,-122.913038463749,49.2206313373471,Glenbrooke North
,,,,,,-122.91283687245,49.2205942957966,Glenbrooke North
,,,,,,-122.91408269577,49.2152820646286,Queens Park
,,,,,,-122.912335254894,49.2207081561645,Glenbrooke North
,,,,,,-122.914213609004,49.2152107609864,Queens Park
,,,,,,-122.914320883703,49.215153720572,Queens Park
,,,,,,-122.914448158886,49.2150847950149,Queens Park
,,,,,,-122.914540883605,49.2150372633239,Queens Park
,,,,,,-122.914648164375,49.2149754623056,Queens Park
,,,,,,-122.914849758714,49.2149982216282,Queens Park
,,,,,,-122.912464210514,49.2207261041764,Glenbrooke North
,,,,,,-122.914967944889,49.2149328581239,Queens Park
,,,,,,-122.912589550717,49.2207345287123,Glenbrooke North
,,,,,,-122.912731239032,49.2207441564381,Glenbrooke North
,,,,,,-122.912883820784,49.2207573615299,Glenbrooke North
,,,,,,-122.91303635877,49.2207955561531,Glenbrooke North
,,,,,,-122.913163443823,49.220844442114,Glenbrooke North
,,,,,,-122.913256011853,49.2208933011201,Glenbrooke North
,,,,,,-122.913350369863,49.2209576323626,Glenbrooke North
,,,,,,-122.913433818717,49.2210267147508,Glenbrooke North
,,,,,,-122.913513654164,49.221085084602,Glenbrooke North
,,,,,,-122.913598926535,49.2211505989108,Glenbrooke North
,,,,,,-122.913684201205,49.2212149230831,Glenbrooke North
,,,,,,-122.913587927904,49.2212065205839,Glenbrooke North
,,,,,,-122.913511718945,49.2211529137984,Glenbrooke North
,,,,,,-122.911997496052,49.2206222193727,Glenbrooke North
,,,,,,-122.911841427341,49.220526899801,Glenbrooke North
,,,,,,-122.915102493247,49.2148591768944,Queens Park
,,,,,,-122.911761610965,49.2204601991798,Glenbrooke North
,,,,,,-122.911656399559,49.2203708685657,Glenbrooke North
,,,,,,-122.912043253089,49.2204312584975,Glenbrooke North
,,,,,,-122.915220664511,49.2148021436494,Queens Park
,,,,,,-122.911958879053,49.2203728841638,Glenbrooke North
,,,,,,-122.915347925349,49.2147403566416,Queens Park
,,,,,,-122.91472816551,49.2149326813641,Queens Park
,,,,,,-122.914826342261,49.2148827742155,Queens Park
,,,,,,-122.911876336106,49.2203073716166,Glenbrooke North
,,,,,,-122.911801051556,49.2202454338763,Glenbrooke North
,,,,,,-122.912480543961,49.21970747473,Glenbrooke North
,,,,,,-122.914939072203,49.2148209769434,Queens Park
,,,,,,-122.91237688668,49.2197668962859,Glenbrooke North
,,,,,,-122.912302338022,49.2198037293309,Glenbrooke North
,,,,,,-122.915104529966,49.2147306583062,Queens Park
,,,,,,-122.915242702663,49.2146617398777,Queens Park
,,,,,,-122.912209593804,49.2198560194716,Glenbrooke North
,,,,,,-122.912135035076,49.2198976126993,Glenbrooke North
,,,,,,-122.91204229473,49.2199475225585,Glenbrooke North
,,,,,,-122.911876808993,49.2200414060349,Glenbrooke North
,,,,,,-122.911918990502,49.2198177176559,Glenbrooke North
,,,,,,-122.912048091472,49.2197523664127,Glenbrooke North
,,,,,,-122.916773381864,49.2139583702689,Queens Park
,,,,,,-122.912140833556,49.2197012664738,Glenbrooke North
,,,,,,-122.912237202723,49.21965373944,Glenbrooke North
,,,,,,-122.912360856668,49.2195860035575,Glenbrooke North
,,,,,,-122.911708047999,49.2199329875669,Glenbrooke North
,,,,,,-122.911624399696,49.2199781428412,Glenbrooke North
,,,,,,-122.911337585144,49.2198529733052,Glenbrooke North
,,,,,,-122.911230560054,49.2197630463137,Glenbrooke North
,,,,,,-122.911165262756,49.2197052806392,Glenbrooke North
,,,,,,-122.911220143086,49.2200004433711,Glenbrooke North
,,,,,,-122.911120372623,49.2199182559915,Glenbrooke North
,,,,,,-122.91106778831,49.2198622856064,Glenbrooke North
,,,,,,-122.910993399574,49.2198086785473,Glenbrooke North
,,,,,,-122.91089727203,49.2197217343796,Glenbrooke North
,,,,,,-122.910830219392,49.2196300522792,Glenbrooke North
,,,,,,-122.910772198182,49.2195669371108,Glenbrooke North
,,,,,,-122.910965851482,49.2194689112115,Glenbrooke North
,,,,,,-122.91091963903,49.2194064007037,Glenbrooke North
,,,,,,-122.910859816162,49.2193349545632,Glenbrooke North
,,,,,,-122.910827209891,49.2192831642898,Glenbrooke North
,,,,,,-122.91667882871,49.2140154230485,Queens Park
,,,,,,-122.909853641678,49.2188980378235,Glenbrooke North
,,,,,,-122.916584281347,49.2140689046272,Queens Park
,,,,,,-122.909714537645,49.2189693291805,Glenbrooke North
,,,,,,-122.909619520951,49.2190216154734,Glenbrooke North
,,,,,,-122.909534054423,49.2190673633058,Glenbrooke North
,,,,,,-122.909423585381,49.2191258845523,Glenbrooke North
,,,,,,-122.909349022153,49.2191692606463,Glenbrooke North
,,,,,,-122.91648791919,49.21412119474,Queens Park
,,,,,,-122.916382467186,49.2141782393953,Queens Park
,,,,,,-122.909247192101,49.2192215412841,Glenbrooke North
,,,,,,-122.916195207714,49.2142733034594,Queens Park
,,,,,,-122.916095202846,49.2143315409792,Queens Park
,,,,,,-122.915659072153,49.2144323735072,Queens Park
,,,,,,-122.911242091745,49.2201860381251,Glenbrooke North
,,,,,,-122.911161171395,49.220228816808,Glenbrooke North
,,,,,,-122.911082070931,49.2202698103734,Glenbrooke North
,,,,,,-122.91101842652,49.2203030816557,Glenbrooke North
,,,,,,-122.910874772118,49.2203773456244,Glenbrooke North
,,,,,,-122.91080292456,49.2204260805283,Glenbrooke North
,,,,,,-122.910730187051,49.2204641049275,Glenbrooke North
,,,,,,-122.910671984062,49.2205021396217,Glenbrooke North
,,,,,,-122.913958501401,49.2164052172902,Queens Park
,,,,,,-122.911671022013,49.2219559203823,Glenbrooke North
,,,,,,-122.911442423301,49.2217796251552,Glenbrooke North
,,,,,,-122.91122833848,49.2216152404687,Glenbrooke North
,,,,,,-122.911010579991,49.2214746531387,Glenbrooke North
,,,,,,-122.910785598143,49.2213102592271,Glenbrooke North
,,,,,,-122.911184117913,49.2219603073407,Glenbrooke South
,,,,,,-122.910980934428,49.221795930582,Glenbrooke South
,,,,,,-122.910781386031,49.2216315562686,Glenbrooke South
,,,,,,-122.893158915049,49.2198839623325,Glenbrooke South
,,,,,,-122.893166331043,49.2198149484504,Glenbrooke South
,,,,,,-122.893207073593,49.2192446775952,Glenbrooke South
,,,,,,-122.913339035223,49.2156825393942,Queens Park
,,,,,,-122.910585481273,49.2214624241284,Glenbrooke South
,,,,,,-122.893258405782,49.2190281448909,Glenbrooke South
,,,,,,-122.913876858351,49.2163456562744,Queens Park
,,,,,,-122.910378663794,49.2213004236312,Glenbrooke South
,,,,,,-122.920382060111,49.218971113356,Glenbrooke North
,,,,,,-122.923828238199,49.2194240851935,Glenbrooke North
,,,,,,-122.92373024645,49.2193538106212,Glenbrooke North
,,,,,,-122.924193172588,49.2195671261341,Glenbrooke North
,,,,,,-122.924078869009,49.2194706604087,Glenbrooke North
,,,,,,-122.923973618783,49.2193944308988,Glenbrooke North
,,,,,,-122.923723224699,49.2191943458584,Glenbrooke North
,,,,,,-122.923596217826,49.2190907317104,Glenbrooke North
,,,,,,-122.923507311404,49.2190192728788,Glenbrooke North
,,,,,,-122.923393001226,49.2189287568351,Glenbrooke North
,,,,,,-122.923273235633,49.2188418072778,Glenbrooke North
,,,,,,-122.923380068596,49.2190679789184,Glenbrooke North
,,,,,,-122.923309303119,49.2190131912143,Glenbrooke North
,,,,,,-122.923213135221,49.2189393471843,Glenbrooke North
,,,,,,-122.923140787692,49.2187334287086,Glenbrooke North
,,,,,,-122.923044382723,49.2188119049684,Glenbrooke North
,,,,,,-122.922893791316,49.2186892340272,Glenbrooke North
,,,,,,-122.922972058272,49.2185917063981,Glenbrooke North
,,,,,,-122.922850482554,49.2185023750401,Glenbrooke North
,,,,,,-122.921749161631,49.2176257920739,Glenbrooke North
,,,,,,-122.921602210978,49.2175019327131,Glenbrooke North
,,,,,,-122.921436857124,49.2175291902993,Glenbrooke North
,,,,,,-122.921565674089,49.2176316180051,Glenbrooke North
,,,,,,-122.919232443231,49.2160463194586,Glenbrooke North
,,,,,,-122.919105416912,49.2159653108343,Glenbrooke North
,,,,,,-122.918989060113,49.2160247294652,Glenbrooke North
,,,,,,-122.918819956172,49.2161245707875,Glenbrooke North
,,,,,,-122.918708810587,49.216329173004,Glenbrooke North
,,,,,,-122.918505192828,49.2164277994908,Glenbrooke North
,,,,,,-122.91843448879,49.2163420695548,Glenbrooke North
,,,,,,-122.918241767179,49.216441893346,Glenbrooke North
,,,,,,-122.893273523817,49.2189674686336,Glenbrooke South
,,,,,,-122.918268817839,49.2165621029064,Glenbrooke North
,,,,,,-122.918088827588,49.2166524157431,Glenbrooke North
,,,,,,-122.916729011827,49.217255964843,Glenbrooke North
,,,,,,-122.916801514324,49.2173524077819,Glenbrooke North
,,,,,,-122.916563319603,49.2174831361513,Glenbrooke North
,,,,,,-122.916294465776,49.2174805614901,Glenbrooke North
,,,,,,-122.916448776928,49.2175401733688,Glenbrooke North
,,,,,,-122.916118080526,49.2175827737072,Glenbrooke North
,,,,,,-122.915941710048,49.2176766560376,Glenbrooke North
,,,,,,-122.916126934587,49.2177184406081,Glenbrooke North
,,,,,,-122.916014205579,49.2177766687846,Glenbrooke North
,,,,,,-122.913776168351,49.216271205491,Queens Park
,,,,,,-122.89329098037,49.2188755575387,Glenbrooke South
,,,,,,-122.913066238641,49.2181013680472,Glenbrooke North
,,,,,,-122.913295349377,49.2179777805333,Glenbrooke North
,,,,,,-122.91341536768,49.2179088497996,Glenbrooke North
,,,,,,-122.91076826746,49.2192277834411,Glenbrooke North
,,,,,,-122.910719327482,49.2191664608184,Glenbrooke North
,,,,,,-122.910561024938,49.2193061636068,Glenbrooke North
,,,,,,-122.910506631868,49.2192472159226,Glenbrooke North
,,,,,,-122.910449503393,49.2191936218782,Glenbrooke North
,,,,,,-122.910367906242,49.2191084731864,Glenbrooke North
,,,,,,-122.91030804068,49.2190620164967,Glenbrooke North
,,,,,,-122.913673672678,49.216191399279,Queens Park
,,,,,,-122.913575726284,49.2161062405892,Queens Park
,,,,,,-122.913514954393,49.2160585947835,Queens Park
,,,,,,-122.91024093076,49.2190030597094,Glenbrooke North
,,,,,,-122.89331384361,49.2188038809098,Glenbrooke South
,,,,,,-122.910545199288,49.2190157910757,Glenbrooke North
,,,,,,-122.910466303389,49.2189443290548,Glenbrooke North
,,,,,,-122.910313023354,49.2188180703004,Glenbrooke North
,,,,,,-122.910145696538,49.2189256352975,Glenbrooke North
,,,,,,-122.908863351255,49.2195618154702,Glenbrooke North
,,,,,,-122.908939541806,49.2196213756982,Glenbrooke North
,,,,,,-122.90899033179,49.2196636602313,Glenbrooke North
,,,,,,-122.913459633649,49.2160103584415,Queens Park
,,,,,,-122.913329020994,49.215907920316,Queens Park
,,,,,,-122.913501607295,49.2158997200535,Queens Park
,,,,,,-122.909043847465,49.2197053523004,Glenbrooke North
,,,,,,-122.909100992467,49.2197494273499,Glenbrooke North
,,,,,,-122.914633567581,49.2196745341653,Glenbrooke North
,,,,,,-122.909153587525,49.2197982590915,Glenbrooke North
,,,,,,-122.913428128806,49.2158473043824,Queens Park
,,,,,,-122.913068972061,49.2155507238217,Queens Park
,,,,,,-122.909237946097,49.2198619903553,Glenbrooke North
,,,,,,-122.909289645671,49.2199042763691,Glenbrooke North
,,,,,,-122.90934135049,49.2199429921395,Glenbrooke North
,,,,,,-122.909441116964,49.2200257756403,Glenbrooke North
,,,,,,-122.913090489845,49.2157107957346,Queens Park
,,,,,,-122.909496450222,49.2200674689218,Glenbrooke North
,,,,,,-122.913011572556,49.2156524262261,Queens Park
,,,,,,-122.90959440936,49.2201460860607,Glenbrooke North
,,,,,,-122.912942637977,49.2155988235899,Queens Park
,,,,,,-122.909637926662,49.2201919348369,Glenbrooke North
,,,,,,-122.90971322873,49.220241974155,Glenbrooke North
,,,,,,-122.912853751088,49.2155285466016,Queens Park
,,,,,,-122.912691409401,49.215393358973,Queens Park
,,,,,,-122.909773101948,49.2202854555129,Glenbrooke North
,,,,,,-122.909829331592,49.2203336942938,Glenbrooke North
,,,,,,-122.912556234587,49.2153040064463,Queens Park
,,,,,,-122.909925480364,49.2204093349982,Glenbrooke North
,,,,,,-122.912763950208,49.215461243593,Queens Park
,,,,,,-122.909986251972,49.2204581718307,Glenbrooke North
,,,,,,-122.912454675729,49.2152099189396,Queens Park
,,,,,,-122.912218853543,49.2150252899314,Queens Park
,,,,,,-122.910044303166,49.2205040326753,Glenbrooke North
,,,,,,-122.910110520102,49.2205558493182,Glenbrooke North
,,,,,,-122.910164035525,49.2205987309359,Glenbrooke North
,,,,,,-122.909094331744,49.2202498381746,Glenbrooke South
,,,,,,-122.914069353275,49.2192266746894,Glenbrooke North
,,,,,,-122.914202696914,49.2193320886824,Glenbrooke North
,,,,,,-122.912118184536,49.2149419125823,Queens Park
,,,,,,-122.914338752932,49.2194440503921,Glenbrooke North
,,,,,,-122.914243842945,49.2191750392535,Glenbrooke North
,,,,,,-122.914465156051,49.2193608442208,Glenbrooke North
,,,,,,-122.91464931809,49.2194954498974,Glenbrooke North
,,,,,,-122.914546483686,49.2196066391136,Glenbrooke North
,,,,,,-122.915302421557,49.220023696821,Glenbrooke North
,,,,,,-122.915028152548,49.2199925552525,Glenbrooke North
,,,,,,-122.912029299993,49.2148716349529,Queens Park
,,,,,,-122.915413998641,49.2201112441178,Glenbrooke North
,,,,,,-122.915298467634,49.2202111194344,Glenbrooke North
,,,,,,-122.915435444745,49.2203189147988,Glenbrooke North
,,,,,,-122.912254023443,49.2149110765795,Queens Park
,,,,,,-122.916478612301,49.2186858657187,Glenbrooke North
,,,,,,-122.916372253549,49.2187357683164,Glenbrooke North
,,,,,,-122.920465977508,49.2148419958133,Uptown
,,,,,,-122.920328092706,49.2147359903485,Uptown
,,,,,,-122.912163331631,49.2148354418893,Queens Park
